ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu,edu_cat,imaginary_screensize,eyesight_z
21354,post,AR,33,female,masters degree or equivalent,26,1592,940,304.76719188333334,75.95833333333333,hispanic,123.17127353035382,12.030297221935356,yes,18,postcollege,1301,1.9119046209374921
11313,post,AR,53,male,associates or some college,20,215,214,42.94355218333333,69.875,white,120.33554738323792,-3.041243857506771,yes,14,college,1329,0.19245490642561944
62135,post,AR,43,male,associates or some college,16,528,358,139.44091031666667,70.95833333333333,white,108.3885546641786,-3.072376585301754,yes,15,college,1330,0.4595968638922453
47193,post,AR,47,female,associates or some college,15,727,591,196.51725448333335,136.95833333333334,white,99.27980911701225,3.1166838547448776,no,14,college,1330,-0.8403287029174892
26181,post,AR,45,male,associates or some college,17,765,171,155.09232208333333,69.91666666666667,unspecified,102.39649297175713,5.992061692421473,unspecified,NA,college,1294,-0.12690072541619157
53564,post,AR,37,male,associates or some college,26,217,167,72.42019386666666,72,white,111.30675057398027,23.894820178308905,yes,15,college,1289,1.1799506011439167
5038,post,AR,57,female,masters degree or equivalent,18,360,342,82.50525501666667,70.04166666666667,white,96.35662119210265,14.950129381877616,yes,18,postcollege,1316,-0.09533167516870444
67167,post,AR,57,female,high school,19,453,437,87.39956655,92.04166666666667,unspecified,108.3885546641786,5.988268872429188,unspecified,NA,hs,1313,-8.763826244676642e-4
19490,post,AR,55,female,masters degree or equivalent,18,1866,1852,295.67421041666665,90.04166666666667,unspecified,120.33554738323792,-9.028796809257656,unspecified,NA,postcollege,1330,0.4081981476149894
3630,post,AR,57,male,bachelors degree,10,285,273,70.1571095,70.375,white,99.27980911701225,-12.238580392327606,yes,16,college,1333,-1.6062440186929734
48923,post,AR,51,female,masters degree or equivalent,19,1497,571,382.42275215,73,white,114.37682353660779,0,yes,19,postcollege,1309,-0.8483629304471693
26880,post,AR,50,male,bachelors degree,20,206,201,48.352710916666666,69.83333333333333,white,108.3885546641786,8.905748861552553,yes,16,college,1316,0.5666859411066508
47073,post,AR,48,female,associates or some college,17,159,150,37.08078998333333,107.08333333333333,white,90.24743945120954,18.141115212969055,yes,14,college,1324,-0.1336481855625583
19875,post,AR,55,male,associates or some college,10,273,229,72.99125998333334,70.16666666666667,white,83.91638071555967,3.1248480091249746,yes,11,college,1306,0.353083172800182
9584,post,AR,55,female,bachelors degree,14,429,305,71.27356158333333,90.04166666666667,unspecified,77.24992505278499,22.02988406422726,unspecified,NA,college,1325,-0.3608683193677653
53518,post,AR,35,female,masters degree or equivalent,15,530,441,161.36183248333333,70.125,white,102.39649297175713,0,yes,18,postcollege,1296,-0.5675533395106949
58106,post,AR,42,female,masters degree or equivalent,17,33,32,6.94272515,91.625,white,108.3885546641786,0,yes,19,postcollege,1331,0.23633804336581957
19772,post,AR,47,female,masters degree or equivalent,23,693,225,216.37980506666668,69.95833333333333,white,123.17127353035382,2.966525465839851,yes,19,postcollege,1319,1.2680902110003667
34092,post,AR,59,female,masters degree or equivalent,22,322,199,71.93251138333333,70.08333333333333,white,117.29430352573115,5.876970004622663,yes,17,postcollege,1319,0.13628589221611528
269,post,AR,44,female,associates or some college,13,1151,305,340.24146178333336,74.45833333333333,black,108.3885546641786,-12.031933472075949,yes,13,college,1336,-0.9013467991920894
60863,post,AR,48,female,associates or some college,10,126,125,20.65055495,70,white,96.35662119210265,-9.315392467418008,yes,14,college,1308,-0.8494785105795376
30540,post,AR,23,male,bachelors degree,19,618,227,212.09784320000003,73.08333333333333,white,108.3885546641786,5.988268872429188,yes,17,college,1315,1.2775334633981787
65895,post,AR,49,female,bachelors degree,19,405,205,93.5669287,91.08333333333333,unspecified,96.35662119210265,18.020202344505137,unspecified,NA,college,1296,0.6485646677825622
13234,post,AR,50,female,associates or some college,11,185,151,49.46648913333333,148.16666666666666,white,80.53167586467595,9.715763586533598,yes,14,college,1304,-0.9945140440725323
48369,post,AR,47,female,bachelors degree,19,265,210,67.32679731666667,69.875,white,96.35662119210265,18.020202344505137,yes,16,college,1329,0.8609817276850603
41262,post,AR,57,male,bachelors degree,13,542,536,114.81848045,70.66666666666667,hispanic,87.04122872468464,9.315392467418008,no,20,college,1334,-0.12570647111086627
34274,post,AR,28,female,masters degree or equivalent,20,413,326,143.73470848333335,70,white,123.17127353035382,-5.876970004622663,yes,19,postcollege,1312,0.37566004811072923
16453,post,AR,50,female,associates or some college,16,413,136,118.19280113333335,101.79166666666667,unspecified,99.27980911701225,6.036368961864596,unspecified,NA,college,1326,0.3379588640216796
7385,post,AR,25,male,high school,18,347,287,88.03408931666667,162.33333333333334,unspecified,111.30675057398027,0,unspecified,NA,hs,1296,0.3785850737751963
66979,post,AR,29,female,masters degree or equivalent,24,1800,549,489.0796967333334,89.95833333333333,unspecified,114.37682353660779,14.763071228130343,unspecified,NA,postcollege,1283,1.369113926842398
41152,post,AR,50,female,bachelors degree,21,10,10,1.7040575833333333,105.125,white,111.30675057398027,9.028796809257656,yes,16,college,1302,0.24640145837587374
39654,post,AR,53,female,bachelors degree,12,963,682,240.61048816666667,79.16666666666667,white,96.35662119210265,-3.1369087409638325,yes,16,college,1335,-0.804383768934135
48550,post,AR,47,female,associates or some college,15,221,221,41.74831798333334,73.125,white,102.39649297175713,0,yes,15,college,1329,-0.8160156449040519
37137,post,AR,33,male,masters degree or equivalent,17,632,535,180.96577748333334,69.75,unspecified,102.39649297175713,5.992061692421473,no,20,postcollege,1319,1.0945201128778441
8268,post,AR,57,male,associates or some college,11,232,217,54.93269478333333,70.95833333333333,white,96.35662119210265,-6.109181740893106,yes,12,college,1318,-2.0343198571214494
50838,post,AR,44,female,masters degree or equivalent,17,720,370,269.98317513333336,70.16666666666667,white,123.17127353035382,-14.782718866175216,yes,20,postcollege,1325,-0.299168826152198
63633,post,AR,54,unspecified,unspecified,17,1406,425,390.5826354166667,96.95833333333333,unspecified,108.3885546641786,0,unspecified,NA,unspecified,1328,0.13176848752469325
37613,post,AR,25,male,associates or some college,22,165,159,36.38085521666667,90.41666666666667,unspecified,117.29430352573115,5.876970004622663,unspecified,NA,college,1321,0.9245135392691631
23152,post,AR,28,female,bachelors degree,10,209,208,35.6881069,71.875,white,105.31617807887685,-18.274949354192202,yes,16,college,1337,-1.4150614654247828
49962,post,AR,45,male,masters degree or equivalent,29,590,464,126.43400836666667,70.125,white,135.20157075228917,8.34820867502026,yes,18,postcollege,1307,2.279091663668704
15073,post,AR,40,female,associates or some college,15,431,380,114.40713916666667,338.75,white,99.27980911701225,3.1166838547448776,yes,14,college,1315,-0.13991725024190801
25834,post,AR,58,female,bachelors degree,18,879,712,177.38579040000002,126.25,unspecified,96.35662119210265,14.950129381877616,yes,16,college,1316,0.7606082049314197
58257,post,AR,33,male,associates or some college,12,279,255,87.63511165,69.91666666666667,other,102.39649297175713,-9.176780520618308,yes,14,college,1335,-1.172640075590341
60841,post,AR,55,female,associates or some college,16,272,176,85.39502118333334,94.95833333333333,white,111.30675057398027,-5.990572495103422,yes,15,college,1319,-0.5610194154555116
55167,post,AR,43,female,associates or some college,13,410,207,189.78672160000002,127.08333333333333,other,114.37682353660779,-18.020202344505137,yes,12,college,1307,-0.3805728653992783
3281,post,AR,29,male,masters degree or equivalent,22,107,95,25.3162135,103.375,unspecified,99.27980911701225,23.891464413341566,no,19,postcollege,1319,1.8108536085618052
18196,post,AR,49,female,associates or some college,13,328,262,52.5867585,74.08333333333333,white,90.24743945120954,6.109181740893106,yes,12,college,1332,-0.203068532305615
10755,post,AR,54,male,masters degree or equivalent,11,167,164,30.3332755,69.95833333333333,white,99.27980911701225,-9.032369665802705,yes,19,postcollege,1329,-1.289107796292543
58425,post,AR,46,female,high school,12,118,76,189.30098001666667,99.08333333333333,white,96.35662119210265,-3.1369087409638325,yes,12,hs,1324,-1.8505762695556502
44575,post,AR,23,male,bachelors degree,19,230,228,44.74522816666667,74.95833333333333,asian,111.30675057398027,3.0700729626275205,no,16,college,1287,-0.043093270146833916
47375,post,AR,47,male,masters degree or equivalent,17,643,639,121.98385143333333,95,unspecified,108.3885546641786,0,unspecified,NA,postcollege,1316,0.3961306201467221
35082,post,AR,53,unspecified,unspecified,11,249,249,51.368986066666665,70,white,105.31617807887685,-15.068738627667301,yes,15,unspecified,1311,-0.9297789727999921
45195,post,AR,59,female,associates or some college,14,719,272,138.03833361666668,70.25,white,99.27980911701225,0,yes,13,college,1319,-0.4786036782674623
48038,post,AR,56,unspecified,masters degree or equivalent,17,26,24,6.261348900000001,75.95833333333333,white,117.29430352573115,-8.905748861552553,yes,20,postcollege,1310,0.1813657871817704
67010,post,AR,19,female,associates or some college,26,151,96,36.19691288333333,111.875,unspecified,120.33554738323792,14.866023369051248,unspecified,NA,college,1314,1.6302276050849793
55318,post,AR,49,female,some high school,19,81,79,24.553220800000002,106.875,white,117.29430352573115,-2.9174799891233647,yes,11,hs,1314,0.8828426256875526
31291,post,AR,54,female,bachelors degree,15,249,234,50.254023716666666,69.91666666666667,white,105.31617807887685,-2.9196851071197187,yes,16,college,1327,0.2352827515426978
34613,post,AR,52,female,high school,19,224,154,54.67449921666667,69.66666666666667,white,108.3885546641786,5.988268872429188,yes,12,hs,1302,0.8104201481710903
47659,post,AR,59,male,bachelors degree,18,22086,1716,4475.991175016667,96,unspecified,120.33554738323792,-9.028796809257656,unspecified,NA,college,1316,-1.2774606028578344
26685,post,AR,41,female,bachelors degree,20,188,182,40.91767363333334,73,white,129.13989476473813,-11.845591239006978,yes,16,college,1326,0.07363917942966855
54120,post,AR,48,female,bachelors degree,11,366,248,84.85414528333334,73.08333333333333,white,83.91638071555967,6.331058735649876,no,16,college,1310,-1.9545454998172325
160,post,AR,36,female,associates or some college,16,1855,1273,579.6139691666667,70.83333333333333,white,102.39649297175713,2.9196851071197187,yes,14,college,1320,-0.012560486237255641
62521,post,AR,23,male,high school,23,281,271,66.05736495000001,75.04166666666667,white,117.29430352573115,8.843495470462514,yes,14,hs,1318,0.9882413824339973
54633,post,AR,23,male,associates or some college,26,785,482,431.88948691666667,82.70833333333333,asian,135.20157075228917,0,yes,15,college,1300,1.5065500319798304
4997,post,AR,55,male,masters degree or equivalent,9,397,376,78.57318811666667,188.54166666666666,other,102.39649297175713,-18.480112256197458,yes,18,postcollege,1337,-1.2213308944815655
29310,post,AR,59,unspecified,unspecified,18,280,268,68.76452736666667,69.375,white,105.31617807887685,5.990572495103422,yes,16,unspecified,1325,-0.6105995833442474
36235,post,AR,54,male,high school,15,279,279,65.89525450000001,69.83333333333333,white,105.31617807887685,-2.9196851071197187,yes,12,hs,1328,-0.3286435972996314
49455,post,AR,46,female,phd,14,133,129,23.528817666666665,69.95833333333333,unspecified,120.33554738323792,-21.055738266225674,unspecified,NA,postcollege,1312,-0.85768643220731
47707,post,AR,52,female,associates or some college,15,2599,420,584.6560815,69.91666666666667,white,96.35662119210265,6.039871779654476,yes,14,college,1311,-0.10806394858959992
27,post,AR,55,female,unspecified,19,451,413,85.34086763333333,71.41666666666667,white,120.33554738323792,-5.958723846630136,yes,18,unspecified,1327,2.3956988083029898
42520,post,AR,18,male,associates or some college,17,185,180,45.96622038333334,69.125,white,96.35662119210265,12.031933472075949,yes,12,college,1306,0.0014808522489737738
29053,post,AR,25,female,associates or some college,7,57,28,27.51605265,70.125,white,77.24992505278499,0,yes,13,college,1343,-0.6714351903381341
69055,post,AR,31,male,bachelors degree,17,401,291,116.50740966666666,95.375,unspecified,99.27980911701225,9.10874554716635,unspecified,NA,college,1321,0.08791016432087127
4882,post,AR,53,female,masters degree or equivalent,16,657,627,158.59587306666666,72.04166666666667,white,111.30675057398027,-5.990572495103422,yes,20,postcollege,1324,0.23916726607904057
36665,post,AR,53,male,associates or some college,12,123,122,33.370466816666664,70.58333333333333,white,87.04122872468464,6.178483726454175,yes,11,college,1303,-0.10230671657269816
53862,post,AR,56,female,bachelors degree,10,1320,575,463.65105335000004,72.16666666666667,white,90.24743945120954,-3.206210726524901,yes,18,college,1313,-1.316435308636953
61029,post,AR,53,male,associates or some college,10,113,110,21.303025116666667,91.58333333333333,unspecified,87.04122872468464,0,unspecified,NA,college,1319,-1.4152751219242807
22881,post,AR,30,female,masters degree or equivalent,22,837,828,107.47203175,69.875,white,120.33554738323792,2.835726147115892,yes,20,postcollege,1291,1.5846403088370247
48346,post,AR,52,female,high school,19,434,423,96.97572975,69.95833333333333,white,90.24743945120954,24.129384085398243,yes,12,hs,1312,0.2268892241894463
17674,post,AR,49,female,bachelors degree,10,3434,1369,884.7932198333333,69.45833333333333,white,62.201578340765224,24.83965038391942,yes,16,college,1329,-0.26162776925897413
27483,post,AR,43,female,bachelors degree,12,16,16,2.3581947166666666,243.08333333333334,white,77.24992505278499,15.96978739835383,yes,16,college,1327,-0.4061737881734374
7890,post,AR,52,female,bachelors degree,11,706,621,250.26960296666667,89.875,unspecified,90.24743945120954,0,unspecified,NA,college,1339,-0.36782824304763
6363,post,AR,32,male,bachelors degree,17,673,521,160.4808533,83.125,asian,105.31617807887685,3.072376585301754,yes,16,college,1322,-0.29131291401174836
26349,post,AR,57,male,masters degree or equivalent,21,1957,570,508.40420395,69.95833333333333,white,117.29430352573115,3.041243857506771,yes,19,postcollege,1327,1.1758875762666698
16260,post,AR,32,male,some high school,6,658,658,103.15774561666667,74,white,90.24743945120954,-16.61776940787263,yes,11,hs,1334,-1.620574718062198
45034,post,AR,23,female,masters degree or equivalent,15,1485,714,721.3723073833334,69.875,asian,90.24743945120954,12.149053520547582,no,17,postcollege,1316,-0.5463996877625803
12839,post,AR,41,male,bachelors degree,14,405,398,95.66941855,80.45833333333333,white,96.35662119210265,2.9231879249095982,yes,16,college,1299,-0.2773474510131556
41148,post,AR,31,unspecified,unspecified,17,125,123,18.839056916666667,90.04166666666667,unspecified,99.27980911701225,9.10874554716635,unspecified,NA,unspecified,1328,-0.0821801502747397
66968,post,AR,59,female,associates or some college,17,328,290,74.22799400000001,90.91666666666667,unspecified,105.31617807887685,3.072376585301754,unspecified,NA,college,1314,0.9709642991472127
2190,post,AR,58,female,associates or some college,16,1134,1062,309.41482995,91.08333333333333,unspecified,93.21971245113882,12.096465627738027,unspecified,NA,college,1327,-0.7547130116122666
34063,post,AR,46,female,masters degree or equivalent,27,239,190,86.45679255,69.29166666666667,white,120.33554738323792,17.7443239812213,yes,20,postcollege,1317,1.2140706568003772
69178,post,AR,44,male,some high school,7,26,16,10.004291333333333,94,unspecified,70.13496580221123,7.1149592505737616,unspecified,NA,hs,1325,-1.7992861380477563
64090,post,AR,57,female,bachelors degree,18,84,84,14.295383,116.45833333333333,unspecified,96.35662119210265,14.950129381877616,unspecified,NA,college,1294,1.0688324810020515
65291,post,AR,55,male,high school,7,1268,968,515.9529459500001,89.875,unspecified,87.04122872468464,-9.791303671899655,unspecified,NA,hs,1329,-1.3028149553643007
7081,post,AR,33,female,associates or some college,13,355,216,78.64853691666667,120.95833333333333,asian,90.24743945120954,6.109181740893106,yes,16,college,1309,-0.12129419827726878
42403,post,AR,24,female,bachelors degree,16,238,233,57.96161158333334,71.08333333333333,asian,83.91638071555967,21.399797363317177,yes,20,college,1314,-0.20971014205550612
50449,post,AR,58,female,unspecified,16,2524,360,283.89744448333335,107.33333333333333,unspecified,96.35662119210265,8.959556886774195,unspecified,NA,unspecified,1307,1.3875487845251429
68872,post,AR,49,female,bachelors degree,14,832,583,314.24583683333333,91.41666666666667,unspecified,102.39649297175713,-3.1166838547448776,unspecified,NA,college,1330,-1.0168330594624932
26779,post,AR,57,unspecified,masters degree or equivalent,19,230,229,55.51629981666667,235.16666666666666,white,108.3885546641786,5.988268872429188,yes,18,postcollege,1306,0.3633359775382986
64118,post,AR,28,female,bachelors degree,22,190,190,35.71088125,90.66666666666667,unspecified,117.29430352573115,5.876970004622663,unspecified,NA,college,1311,1.551535495100908
20117,post,AR,45,female,bachelors degree,23,250,179,65.66680201666667,76.08333333333333,white,111.30675057398027,14.8310484222134,yes,NA,college,1289,1.9765537300219724
59864,post,AR,53,female,masters degree or equivalent,13,1183,300,214.57357823333334,75.91666666666667,white,105.31617807887685,-8.959556886774195,yes,18,postcollege,1302,0.012423371716385185
12128,post,AR,59,female,masters degree or equivalent,20,2957,683,1036.4039919333334,69.83333333333333,white,114.37682353660779,2.9174799891233647,yes,18,postcollege,1296,0.04036230036719464
16248,post,AR,30,female,bachelors degree,20,284,271,72.81748926666667,70.54166666666667,white,114.37682353660779,2.9174799891233647,yes,16,college,1297,1.0378309156742127
10364,post,AR,48,female,bachelors degree,19,1179,807,200.9357993,70.875,white,117.29430352573115,-2.9174799891233647,yes,16,college,1312,1.6748980031065914
56339,post,AR,28,male,masters degree or equivalent,18,385,342,105.88603571666667,71.75,white,108.3885546641786,2.9181959098016677,yes,18,postcollege,1323,-0.04466894847087012
2738,post,AR,31,female,bachelors degree,25,1233,387,540.64372185,101.125,white,114.37682353660779,17.862880479634896,yes,16,college,1321,1.6778407791538388
1611,post,AR,54,female,high school,8,297,259,64.31087471666667,69.45833333333333,white,93.21971245113882,-12.688036586462871,yes,12,hs,1307,-1.0232133013247544
33305,post,AR,50,female,high school,11,325,307,83.63717378333334,69.33333333333333,asian,73.62967004333692,16.61776940787263,no,12,hs,1314,-0.13570221926368714
26449,post,AR,27,male,masters degree or equivalent,17,129,116,34.07259343333334,295.75,white,105.31617807887685,3.072376585301754,yes,20,postcollege,1311,-0.19572930456737955
11006,post,AR,45,male,associates or some college,18,1077,1059,242.2694357,162.79166666666666,white,120.33554738323792,-9.028796809257656,yes,15,college,1316,0.7256384254522634
58655,post,AR,59,male,bachelors degree,13,817,409,222.1180488,76.91666666666667,white,90.24743945120954,6.109181740893106,yes,18,college,1308,-1.430367706684376
12271,post,AR,43,female,associates or some college,14,197,195,38.59362525,70.04166666666667,unspecified,111.30675057398027,-12.026941456968018,yes,13,college,1316,0.6377368930687762
3684,post,AR,49,female,masters degree or equivalent,13,262,220,70.21318075,98.125,white,77.24992505278499,19.106696139317663,yes,20,postcollege,1305,-0.22354146481251236
24819,post,AR,37,female,masters degree or equivalent,10,408,335,93.05431521666667,70.625,white,105.31617807887685,-18.274949354192202,yes,19,postcollege,1304,-1.6179190618833845
26327,post,AR,50,unspecified,unspecified,16,145,143,30.98792805,75.04166666666667,white,105.31617807887685,0,yes,16,unspecified,1310,-0.16306995266288338
39485,post,AR,46,male,associates or some college,11,94,89,19.560773083333334,84.375,white,96.35662119210265,-6.109181740893106,yes,13,college,1337,-1.5804113369754447
63816,post,AR,49,female,bachelors degree,17,544,512,137.2800481666667,97.08333333333333,unspecified,114.37682353660779,-5.988268872429188,unspecified,NA,college,1324,0.4772094290597124
42409,post,AR,30,male,associates or some college,20,88,81,31.74723145,141,asian,126.13779899619367,-8.843495470462514,no,14,college,1322,0.36521389868119786
3607,post,AR,53,male,bachelors degree,12,1850,1116,957.7194211,104.91666666666667,unspecified,90.24743945120954,2.972272999929274,unspecified,NA,college,1306,-0.7633286849837186
50988,post,AR,15,female,high school,12,284,254,81.57169923333333,107.5,white,102.39649297175713,-9.176780520618308,yes,10,hs,1336,-0.8787652261670243
22417,post,AR,53,unspecified,high school,10,310,204,69.45980871666667,70,white,102.39649297175713,-15.355264247072483,yes,12,hs,1326,-1.0470692098051095
10630,post,AR,34,female,bachelors degree,12,309,214,69.27620943333334,72.95833333333333,white,93.21971245113882,0,yes,18,college,1333,-1.148875718669863
54704,post,AR,55,unspecified,unspecified,13,161,157,35.32957913333333,89.91666666666667,unspecified,99.27980911701225,-2.9231879249095982,unspecified,NA,unspecified,1339,0.4307799317132086
31628,post,AR,17,male,high school,5,147,102,60.35136201666667,89.25,hispanic,73.62967004333692,-3.494704241125689,no,10,hs,1341,-1.8132637187368157
27697,post,AR,57,female,associates or some college,14,416,371,85.70784701666666,242.375,white,99.27980911701225,0,yes,13,college,1304,-0.4901275340859344
10729,post,AR,28,female,bachelors degree,15,956,828,224.8562932,69.95833333333333,white,99.27980911701225,3.1166838547448776,yes,20,college,1321,-0.6175113857542313
11462,post,AR,58,male,masters degree or equivalent,15,199,164,41.9455842,70,unspecified,102.39649297175713,0,unspecified,NA,postcollege,1301,0.2482780032274605
54281,post,AR,33,female,unspecified,20,382,277,133.41291045,146.29166666666666,unspecified,117.29430352573115,0,yes,20,unspecified,1311,0.6333528563352493
16494,post,AR,45,female,masters degree or equivalent,21,1311,962,375.0075342,70.08333333333333,unspecified,120.33554738323792,0,unspecified,NA,postcollege,1328,0.527419446035451
50038,post,AR,59,male,bachelors degree,12,727,566,235.7143244,69.91666666666667,white,80.53167586467595,12.688036586462871,yes,17,college,1323,-1.3946314955588657
32193,post,AR,59,unspecified,unspecified,17,83,29,44.30461866666667,71.91666666666667,white,96.35662119210265,12.031933472075949,no,13,unspecified,1313,-0.4045468091355866
12862,post,AR,53,female,masters degree or equivalent,18,159,157,33.99624763333333,315,white,120.33554738323792,-9.028796809257656,yes,18,postcollege,1318,0.4683125870055446
65564,post,AR,47,female,bachelors degree,19,760,578,231.16197823333334,90.75,unspecified,114.37682353660779,0,unspecified,NA,college,1317,0.6662736355301357
4159,post,AR,58,female,masters degree or equivalent,16,685,394,183.00919318333334,70.54166666666667,hispanic,96.35662119210265,8.959556886774195,no,18,postcollege,1323,-0.11170669171568444
5886,post,AR,23,male,bachelors degree,20,135,112,21.882139716666668,98.79166666666667,white,111.30675057398027,5.987552951750885,yes,16,college,1315,0.5135028475748856
55112,post,AR,54,female,masters degree or equivalent,11,1231,752,305.76213063333336,160.75,white,108.3885546641786,-18.141115212969055,yes,18,postcollege,1314,-0.4552064855184347
5707,post,AR,49,female,bachelors degree,15,90,23,21.983246533333332,382.7083333333333,unspecified,102.39649297175713,0,unspecified,NA,college,1324,-1.4495536758869032
14452,post,AR,59,male,bachelors degree,14,77,75,49.4249202,216.125,white,96.35662119210265,2.9231879249095982,yes,16,college,1330,0.5422683445422881
8548,post,AR,34,male,bachelors degree,28,753,531,184.13308805,265.6666666666667,white,129.13989476473813,11.57754853621222,yes,16,college,1288,1.8929115002253403
38842,post,AR,55,female,masters degree or equivalent,16,252,207,57.16028393333333,71,white,108.3885546641786,-3.072376585301754,yes,17,postcollege,1314,-0.5164178123949026
23058,post,AR,57,female,associates or some college,13,1238,841,244.44061720000002,173.16666666666666,white,99.27980911701225,-2.9231879249095982,yes,13,college,1327,-1.2309258942426602
39098,post,AR,33,female,bachelors degree,19,753,393,194.72892925,392.5416666666667,white,96.35662119210265,18.020202344505137,yes,20,college,1305,0.6502362423193626
43100,post,AR,39,female,bachelors degree,20,184,179,32.433548433333335,95.08333333333333,white,117.29430352573115,0,yes,16,college,1301,1.2380783231694337
37819,post,AR,41,male,masters degree or equivalent,13,121,104,39.89971571666666,91.83333333333333,white,96.35662119210265,0,yes,18,postcollege,1316,-1.2609110684112053
12497,post,AR,38,female,masters degree or equivalent,13,249,202,70.83768781666667,332.75,white,99.27980911701225,-2.9231879249095982,no,20,postcollege,1325,-0.5684510359913284
28435,post,AR,25,male,masters degree or equivalent,18,133,111,29.79016915,75.16666666666667,white,111.30675057398027,0,yes,19,postcollege,1314,0.9668222382434722
53539,post,AR,53,unspecified,associates or some college,16,570,570,110.29590008333334,90.16666666666667,unspecified,117.29430352573115,-11.978125446854307,unspecified,NA,college,1299,-0.265843155908511
25459,post,AR,25,male,associates or some college,14,150,148,29.035829333333332,71.04166666666667,hispanic,93.21971245113882,6.060096665873431,yes,12,college,1332,-0.27906791781055834
59313,post,AR,59,female,masters degree or equivalent,27,1085,500,355.70488831666665,69.95833333333333,white,114.37682353660779,23.703047827851435,yes,18,postcollege,1306,0.7844246364437797
48593,post,AR,49,female,bachelors degree,19,206,188,41.02198368333333,312.9166666666667,white,114.37682353660779,0,yes,13,college,1311,1.0273389713718373
30457,post,AR,31,female,bachelors degree,16,529,368,152.63020408333335,69.95833333333333,white,87.04122872468464,18.274949354192202,yes,17,college,1296,0.16469008851565745
62265,post,AR,57,female,masters degree or equivalent,16,231,156,64.5936488,71.20833333333333,white,105.31617807887685,0,yes,16,postcollege,1317,0.1182638341481407
35309,post,AR,57,female,bachelors degree,11,88,88,17.8668555,75.08333333333333,unspecified,90.24743945120954,0,unspecified,NA,college,1336,-0.2248430233616275
14712,post,AR,43,male,associates or some college,18,1282,974,516.7130122166667,69.875,white,96.35662119210265,14.950129381877616,yes,14,college,1316,0.875449066271893
63930,post,AR,49,female,associates or some college,15,975,423,367.65373148333333,91,unspecified,83.91638071555967,18.480112256197458,unspecified,NA,college,1307,-0.20835354643581014
44075,post,AR,52,female,bachelors degree,16,1115,498,388.90598175,70.08333333333333,unspecified,111.30675057398027,-5.990572495103422,yes,16,college,1331,0.9501303341578183
52902,post,AR,23,female,bachelors degree,21,506,423,103.08014235,183.66666666666666,white,129.13989476473813,-8.804347381500207,yes,16,college,1317,0.8602837755282363
10619,post,AR,57,male,masters degree or equivalent,11,150,146,34.899741283333334,75.08333333333333,hispanic,96.35662119210265,-6.109181740893106,no,20,postcollege,1327,-0.8694511804457798
14587,post,AR,23,female,bachelors degree,20,390,354,65.29064083333334,147.91666666666666,other,111.30675057398027,5.987552951750885,yes,17,college,1323,0.6732795060526501
33028,post,AR,49,female,masters degree or equivalent,19,375,285,96.25576938333333,69.875,white,96.35662119210265,18.020202344505137,yes,18,postcollege,1330,-0.2555900664487744
32740,post,AR,59,female,bachelors degree,14,190,136,47.376365183333334,69.45833333333333,hispanic,99.27980911701225,0,yes,19,college,1329,-0.09349631491132745
67540,post,AR,57,female,bachelors degree,8,1649,542,679.4148948333334,89.125,unspecified,90.24743945120954,-9.715763586533598,unspecified,NA,college,1341,-1.170055247887907
3963,post,AR,23,male,masters degree or equivalent,14,264,190,51.705738233333335,263.75,white,87.04122872468464,12.238580392327606,no,16,postcollege,1303,-0.3613869940806354
43126,post,AR,25,male,bachelors degree,17,155,145,43.597702733333335,198.83333333333334,white,114.37682353660779,-5.988268872429188,yes,16,college,1320,0.3663220759744075
52901,post,AR,15,female,some high school,26,88,72,26.584270883333335,129.375,white,117.29430352573115,17.90726722655802,yes,10,hs,1305,1.7974600813243726
12428,post,AR,50,male,masters degree or equivalent,18,717,501,132.02494655,254.125,hispanic,102.39649297175713,8.91025760222314,no,18,postcollege,1325,0.33991256591490354
5061,post,AR,26,male,bachelors degree,22,254,180,65.39519586666667,79.16666666666667,white,114.37682353660779,8.794449993746028,yes,18,college,1324,0.44403934820977237
26300,post,AR,38,male,bachelors degree,13,340,305,84.00879546666667,69.125,white,93.21971245113882,3.1369087409638325,yes,16,college,1323,-0.48721626060890527
4354,post,AR,25,male,bachelors degree,30,584,402,208.26351353333334,70,white,143.54977942730943,2.5571842407061354,yes,16,college,1299,1.8065098385400729
13647,post,AR,59,female,associates or some college,6,654,634,141.56657918333332,92.83333333333333,unspecified,73.62967004333692,0,unspecified,NA,college,1321,-1.341314516502593
26183,post,AR,55,female,high school,15,240,227,55.1388859,73.91666666666667,white,108.3885546641786,-5.992061692421473,yes,12,hs,1309,-0.09862988211040072
27749,post,AR,56,female,bachelors degree,16,17,15,3.2348888333333337,196.33333333333334,white,108.3885546641786,-3.072376585301754,yes,13,college,1315,-0.5412141888537926
14054,post,AR,45,male,associates or some college,14,353,307,79.34998795,86.5,white,105.31617807887685,-6.036368961864596,yes,15,college,1329,-1.1960824318476344
16827,post,AR,23,male,bachelors degree,18,468,357,133.34614708333334,79.33333333333333,white,105.31617807887685,5.990572495103422,yes,15,college,1326,0.17288696601170003
34714,post,AR,42,female,bachelors degree,28,286,265,70.14544316666667,70.20833333333333,white,126.13779899619367,14.579644304756684,yes,16,college,1295,1.546846814004401
