ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu
46966,post,AR,23,male,associates or some college,20,863,680,323.8525037,70.79166666666667,hispanic,111.30675057398027,5.987552951750885,yes,12
62741,post,AR,57,male,associates or some college,16,275,218,64.35258373333333,69.79166666666667,white,111.30675057398027,-5.990572495103422,yes,8
60348,post,AR,57,female,associates or some college,13,460,418,76.95275746666667,149.91666666666666,white,90.24743945120954,6.109181740893106,yes,13
56328,post,AR,45,female,bachelors degree,19,79,73,17.329266633333333,78.33333333333333,white,120.33554738323792,-5.958723846630136,yes,16
26905,post,AR,45,unspecified,unspecified,16,184,182,39.35406385,69.91666666666667,hispanic,99.27980911701225,6.036368961864596,yes,14
58769,post,AR,51,male,associates or some college,18,381,291,97.94535160000001,69.91666666666667,white,102.39649297175713,8.91025760222314,yes,14
27317,post,AR,30,female,associates or some college,12,295,221,49.7498664,126.125,white,96.35662119210265,-3.1369087409638325,yes,14
58509,post,AR,57,male,bachelors degree,9,722,496,265.49783233333335,78,white,83.91638071555967,0,yes,14
46808,post,AR,25,male,associates or some college,12,8,8,1.1369570833333333,200.66666666666666,unspecified,83.91638071555967,9.30333173557915,unspecified,19
53676,post,AR,59,female,associates or some college,13,24,23,4.003515500000001,78.70833333333333,white,99.27980911701225,-2.9231879249095982,yes,15
34929,post,AR,33,female,associates or some college,16,634,343,191.2823658,69.83333333333333,hispanic,108.3885546641786,-3.072376585301754,yes,14
11928,post,AR,31,male,bachelors degree,15,684,653,135.95845376666668,90.33333333333333,unspecified,90.24743945120954,12.149053520547582,unspecified,NA
33057,post,AR,30,female,masters degree or equivalent,16,303,211,91.94426433333334,100,white,87.04122872468464,18.274949354192202,yes,19
14705,post,AR,46,male,bachelors degree,17,3836,1627,1285.18336675,72.83333333333333,white,111.30675057398027,-2.9181959098016677,yes,17
19843,post,AR,23,female,bachelors degree,10,187,147,37.94306625,75,hispanic,90.24743945120954,-3.206210726524901,no,16
37437,post,AR,23,female,high school,12,45,43,8.762949283333333,111.45833333333333,white,96.35662119210265,-3.1369087409638325,no,12
43224,post,AR,28,male,masters degree or equivalent,26,318,303,80.73460923333333,71.91666666666667,other,140.71744330095035,-5.515872548661179,yes,19
27775,post,AR,52,female,associates or some college,14,861,464,234.90318953333335,69.91666666666667,white,99.27980911701225,0,yes,12
56526,post,AR,59,female,masters degree or equivalent,22,100,100,19.438540833333334,69.41666666666667,white,111.30675057398027,11.864522956373548,yes,19
53612,post,AR,59,male,bachelors degree,7,196,193,40.58111521666667,71.375,white,80.53167586467595,-3.2817508118909586,yes,16
54721,post,AR,52,male,associates or some college,10,270,234,62.86338516666667,70.91666666666667,white,80.53167586467595,6.5095528600086965,yes,14
67785,post,AR,54,female,unspecified,10,2221,1522,1467.3258362833333,122.83333333333333,unspecified,96.35662119210265,-9.315392467418008,unspecified,NA
59219,post,AR,22,female,bachelors degree,20,411,370,99.63255971666666,70.04166666666667,white,102.39649297175713,14.897810553974026,yes,16
66062,post,AR,34,male,bachelors degree,25,400,364,77.70444648333334,116.16666666666667,unspecified,111.30675057398027,20.932953442262416,unspecified,NA
42986,post,AR,58,female,unspecified,20,1594,450,460.24696066666667,70.08333333333333,other,93.21971245113882,24.074591074592334,yes,10
6204,post,AR,58,female,masters degree or equivalent,20,148,140,36.30011808333334,69.33333333333333,white,123.17127353035382,-5.876970004622663,yes,18
34069,post,AR,57,female,masters degree or equivalent,13,293,291,60.41949751666667,69.95833333333333,white,90.24743945120954,6.109181740893106,yes,20
22201,post,AR,35,female,bachelors degree,17,670,627,226.95674651666667,119.08333333333333,unspecified,114.37682353660779,-5.988268872429188,unspecified,NA
4834,post,AR,25,male,high school,14,4885,4117,958.7940956833334,91.04166666666667,unspecified,99.27980911701225,0,unspecified,NA
9586,post,AR,38,male,associates or some college,15,191,181,30.36794815,73.91666666666667,white,90.24743945120954,12.149053520547582,yes,14
12538,post,AR,58,female,masters degree or equivalent,9,398,178,72.01080230000001,368.9583333333333,unspecified,90.24743945120954,-6.331058735649876,unspecified,NA
41613,post,AR,26,male,bachelors degree,18,104,98,26.390142716666666,94.5,white,120.33554738323792,-9.028796809257656,yes,16
30273,post,AR,55,unspecified,unspecified,7,321,316,71.15453405,446.375,white,96.35662119210265,-19.106696139317663,yes,16
40483,post,AR,45,female,masters degree or equivalent,11,255,202,50.25706125,287.0833333333333,hispanic,90.24743945120954,0,no,18
67372,post,AR,25,male,high school,13,301,233,71.43703818333334,154.29166666666666,unspecified,83.91638071555967,12.440240476542982,unspecified,NA
27005,post,AR,48,male,unspecified,15,887,295,313.88306116666666,363.125,white,114.37682353660779,-11.98033056485066,yes,16
31376,post,AR,47,unspecified,unspecified,21,290,219,85.67005265,70.91666666666667,white,123.17127353035382,-2.835726147115892,yes,20
50086,post,AR,55,female,bachelors degree,20,1042,865,184.40792135,92.04166666666667,unspecified,117.29430352573115,0,unspecified,NA
27452,post,AR,26,male,bachelors degree,21,133,128,27.106238733333335,216,white,108.3885546641786,11.946992719059324,yes,16
9779,post,AR,52,male,unspecified,5,499,495,71.97585113333334,95.79166666666667,unspecified,65.86309335852766,4.271872443683563,unspecified,NA
32118,post,AR,46,male,associates or some college,18,308,299,77.92270628333334,70.29166666666667,unspecified,117.29430352573115,-5.987552951750885,unspecified,NA
16724,post,AR,34,male,bachelors degree,21,267,252,105.38219866666667,70.95833333333333,white,117.29430352573115,3.041243857506771,yes,16
13833,post,AR,53,female,bachelors degree,14,210,178,53.64956885,91.25,unspecified,111.30675057398027,-12.026941456968018,unspecified,NA
56,post,AR,33,female,bachelors degree,12,430,323,153.00520075,72.66666666666667,white,99.27980911701225,-6.060096665873431,yes,16
72,post,AR,54,unspecified,bachelors degree,21,782,308,214.26844958333334,71,white,102.39649297175713,17.939054411480797,yes,16
10991,post,AR,59,male,bachelors degree,15,1174,368,323.54720761666664,69.5,white,102.39649297175713,0,yes,16
15430,post,AR,31,male,bachelors degree,12,815,781,158.40465313333334,71.16666666666667,white,96.35662119210265,-3.1369087409638325,yes,16
59874,post,AR,31,female,bachelors degree,21,755,356,244.05286528333335,69.91666666666667,white,111.30675057398027,9.028796809257656,yes,16
68659,post,AR,23,male,high school,14,229,217,50.588241833333335,95.33333333333333,unspecified,83.91638071555967,15.36342840145258,unspecified,NA
11392,post,AR,49,female,bachelors degree,15,409,385,110.12006208333334,80.25,other,117.29430352573115,-14.897810553974026,yes,16
53312,post,AR,55,female,masters degree or equivalent,13,564,329,124.98666995,70,asian,70.13496580221123,26.221655389891424,no,18
66081,post,AR,58,male,masters degree or equivalent,21,269,249,61.71402543333333,100,unspecified,120.33554738323792,0,unspecified,NA
10223,post,AR,46,male,bachelors degree,17,574,433,159.96452388333333,70.375,asian,108.3885546641786,0,no,16
55727,post,AR,47,female,some high school,15,1270,602,519.7226017833333,70.125,white,99.27980911701225,3.1166838547448776,yes,11
5723,post,AR,44,female,masters degree or equivalent,13,1124,523,526.6022899166667,69.16666666666667,asian,93.21971245113882,3.1369087409638325,no,19
49244,post,AR,53,female,bachelors degree,20,600,317,129.35418235,69.79166666666667,white,126.13779899619367,-8.843495470462514,yes,16
23877,post,AR,51,female,masters degree or equivalent,14,270,242,71.01141973333333,74.91666666666667,white,96.35662119210265,2.9231879249095982,yes,14
8327,post,AR,57,female,high school,4,328,303,80.1781745,70.04166666666667,white,70.13496580221123,-4.271872443683563,yes,13
22436,post,AR,51,female,high school,23,1008,818,172.63757086666666,73.70833333333333,white,111.30675057398027,14.8310484222134,yes,12
48009,post,AR,32,female,associates or some college,16,155,91,38.31708615,70.83333333333333,white,102.39649297175713,2.9196851071197187,yes,12
39597,post,AR,42,female,masters degree or equivalent,11,492,339,83.42478245000001,75,white,77.24992505278499,12.997514398424556,no,15
13433,post,AR,40,female,bachelors degree,21,40,40,6.616452883333333,239.45833333333334,white,108.3885546641786,11.946992719059324,yes,16
55358,post,AR,57,female,masters degree or equivalent,22,277,189,53.032922666666664,70.04166666666667,white,123.17127353035382,0,yes,20
43168,post,AR,58,male,bachelors degree,8,47,47,9.149309166666667,108.45833333333333,unspecified,77.24992505278499,3.2817508118909586,unspecified,NA
26632,post,AR,53,unspecified,bachelors degree,17,281,224,73.59064876666667,69.875,white,108.3885546641786,0,yes,16
63932,post,AR,53,unspecified,unspecified,15,210,201,46.30776765,98.91666666666667,white,105.31617807887685,-2.9196851071197187,yes,18
10980,post,AR,47,male,bachelors degree,13,348,314,92.5912416,72.04166666666667,white,87.04122872468464,9.315392467418008,yes,16
11021,post,AR,49,female,bachelors degree,18,1564,434,449.7402628166667,109.58333333333333,white,111.30675057398027,0,yes,16
64552,post,AR,44,female,masters degree or equivalent,20,2129,1108,1158.1538994333334,91.95833333333333,unspecified,105.31617807887685,11.978125446854307,unspecified,NA
13097,post,AR,23,male,associates or some college,19,191,187,40.20945546666667,89.79166666666667,unspecified,111.30675057398027,3.0700729626275205,unspecified,NA
37144,post,AR,51,male,associates or some college,17,241,229,48.961115,336.9583333333333,white,108.3885546641786,0,yes,16
16815,post,AR,27,male,bachelors degree,10,293,285,59.82203966666667,87.04166666666667,white,93.21971245113882,-6.178483726454175,yes,16
34125,post,AR,15,female,unspecified,14,78,53,61.750521299999996,420.625,unspecified,111.30675057398027,-12.026941456968018,unspecified,NA
33862,post,AR,44,male,high school,23,301,213,74.6682124,154.04166666666666,white,105.31617807887685,20.82162091731682,yes,11
24635,post,AR,55,female,some high school,8,222,190,40.73264553333333,70,white,80.53167586467595,0,yes,8
1062,post,AR,56,female,phd,15,89,70,39.01455428333333,106.04166666666667,white,105.31617807887685,-2.9196851071197187,yes,18
35276,post,AR,58,male,masters degree or equivalent,12,550,319,130.23117028333334,76.16666666666667,unspecified,93.21971245113882,0,yes,19
26220,post,AR,33,male,some high school,10,129,121,31.679839083333334,220.95833333333334,white,93.21971245113882,-6.178483726454175,yes,10
56475,post,AR,45,female,masters degree or equivalent,11,810,570,252.2160528166667,157.29166666666666,white,105.31617807887685,-15.068738627667301,yes,17
53893,post,AR,52,female,masters degree or equivalent,15,394,319,96.63647535,126.08333333333333,black,96.35662119210265,6.039871779654476,yes,19
8627,post,AR,34,male,associates or some college,25,1157,583,600.7547957666667,71.75,white,123.17127353035382,9.068430485888868,yes,16
24644,post,AR,56,female,associates or some college,15,217,209,42.95982786666667,91.08333333333333,unspecified,99.27980911701225,3.1166838547448776,unspecified,NA
4307,post,AR,29,female,bachelors degree,15,1868,431,488.9263876333334,73,white,93.21971245113882,9.176780520618308,yes,16
49353,post,AR,25,female,masters degree or equivalent,23,96,96,19.85559951666667,84.875,white,126.13779899619367,0,yes,18
58106,post,AR,42,female,masters degree or equivalent,17,33,32,6.94272515,91.625,white,108.3885546641786,0,yes,19
64443,post,AR,53,female,bachelors degree,21,289,203,61.56980655,91.41666666666667,unspecified,108.3885546641786,11.946992719059324,unspecified,NA
10761,post,AR,21,female,associates or some college,11,340,310,84.2389299,118.79166666666667,white,120.33554738323792,-30.08810793202838,yes,15
46077,post,AR,56,female,associates or some college,12,291,167,56.06606011666667,78.41666666666667,unspecified,93.21971245113882,0,yes,13
25275,post,AR,38,male,masters degree or equivalent,18,281,251,65.95085166666667,71.58333333333333,white,99.27980911701225,12.026941456968018,yes,20
49894,post,AR,55,female,masters degree or equivalent,15,155,155,24.094338833333335,72.66666666666667,white,99.27980911701225,3.1166838547448776,yes,20
38931,post,AR,57,male,masters degree or equivalent,21,140,120,27.038177,75.04166666666667,white,114.37682353660779,5.958723846630136,yes,20
9317,post,AR,45,male,bachelors degree,16,685,620,160.13881818333334,157,white,99.27980911701225,6.036368961864596,yes,16
34316,post,AR,48,unspecified,unspecified,14,84,81,18.4154079,315.6666666666667,white,105.31617807887685,-6.036368961864596,yes,16
57393,post,AR,53,male,masters degree or equivalent,21,265,265,55.156556,70,white,108.3885546641786,11.946992719059324,yes,18
52949,post,AR,56,male,bachelors degree,14,358,338,68.566005,69.79166666666667,white,108.3885546641786,-9.10874554716635,yes,16
19826,post,AR,23,male,associates or some college,21,154,153,28.433499316666666,81,white,114.37682353660779,5.958723846630136,yes,16
30996,post,AR,45,female,bachelors degree,17,221,197,64.14161656666667,69.08333333333333,white,102.39649297175713,5.992061692421473,yes,17
33350,post,AR,28,female,bachelors degree,16,161,157,37.311237866666666,69.91666666666667,unspecified,102.39649297175713,2.9196851071197187,unspecified,NA
26683,post,AR,23,male,unspecified,10,219,145,71.9628819,254.875,unspecified,73.62967004333692,13.411558681347728,unspecified,NA
63446,post,AR,35,male,phd,9,338,200,127.38475103333333,95.91666666666667,other,93.21971245113882,-9.30333173557915,yes,20
9209,post,AR,21,male,associates or some college,17,307,241,108.12336541666667,73.08333333333333,white,105.31617807887685,3.072376585301754,yes,14
22573,post,AR,56,female,bachelors degree,17,284,276,65.09839115,75.875,white,80.53167586467595,27.856878799502653,yes,16
58385,post,AR,56,male,high school,16,949,674,268.15095565,70.66666666666667,black,96.35662119210265,8.959556886774195,yes,12
51995,post,AR,44,female,masters degree or equivalent,12,311,311,64.88898448333333,70.08333333333333,white,99.27980911701225,-6.060096665873431,no,20
11861,post,AR,26,female,bachelors degree,20,238,217,70.4985948,73.75,white,108.3885546641786,8.905748861552553,yes,15
55883,post,AR,18,female,high school,6,237,231,57.148324433333336,70.04166666666667,white,77.24992505278499,-3.6202550094480728,yes,12
29979,post,AR,31,female,associates or some college,19,481,367,231.2601865,69.91666666666667,white,117.29430352573115,-2.9174799891233647,yes,14
29306,post,AR,49,female,bachelors degree,18,1402,1236,361.69340048333333,394.9166666666667,white,108.3885546641786,2.9181959098016677,yes,19
46053,post,AR,58,female,masters degree or equivalent,12,230,226,49.97656788333334,70.08333333333333,white,90.24743945120954,2.972272999929274,yes,18
23933,post,AR,56,female,bachelors degree,16,143,139,29.837082583333334,69.70833333333333,white,93.21971245113882,12.096465627738027,yes,16
56674,post,AR,38,female,masters degree or equivalent,3,176,164,38.665845383333334,90.125,black,65.86309335852766,-3.66151501776244,no,8
13843,post,AR,51,female,masters degree or equivalent,19,718,444,250.79235240000003,94.125,unspecified,120.33554738323792,-5.958723846630136,unspecified,NA
718,post,AR,38,female,associates or some college,13,586,332,217.81044206666667,294.7916666666667,white,99.27980911701225,-2.9231879249095982,yes,14
27149,post,AR,54,female,bachelors degree,13,236,225,60.2386563,69.91666666666667,white,105.31617807887685,-8.959556886774195,unspecified,16
11707,post,AR,57,female,high school,16,245,209,50.801337600000004,72.875,white,111.30675057398027,-5.990572495103422,yes,9
50594,post,AR,59,female,associates or some college,9,310,204,95.85491825,221,white,93.21971245113882,-9.30333173557915,yes,15
34866,post,AR,49,female,bachelors degree,21,452,388,70.0459299,80.20833333333333,white,126.13779899619367,-5.802251612955743,yes,16
5777,post,AR,56,female,associates or some college,11,24,24,3.9041333000000003,140.04166666666666,white,96.35662119210265,-6.109181740893106,yes,12
22126,post,AR,57,female,masters degree or equivalent,26,1194,1179,218.58909281666666,91.125,unspecified,135.20157075228917,0,unspecified,NA
4588,post,AR,28,male,bachelors degree,10,287,279,82.53518241666667,152.04166666666666,white,102.39649297175713,-15.355264247072483,yes,18
3150,post,AR,45,female,associates or some college,10,1033,1012,202.1082572,88.79166666666667,unspecified,87.04122872468464,0,unspecified,NA
44882,post,AR,27,male,bachelors degree,13,62,61,12.431371366666667,238.125,white,120.33554738323792,-23.978926191135272,yes,16
53599,post,AR,40,female,bachelors degree,20,298,248,161.88641121666666,69.95833333333333,white,114.37682353660779,2.9174799891233647,yes,16
10339,post,AR,42,male,associates or some college,20,719,500,115.27222001666667,72.95833333333333,asian,108.3885546641786,8.905748861552553,yes,15
23710,post,AR,29,male,associates or some college,17,733,548,270.1739517166667,111.33333333333333,unspecified,90.24743945120954,18.141115212969055,unspecified,NA
4850,post,AR,53,male,bachelors degree,16,1157,886,402.92661096666666,79.95833333333333,white,102.39649297175713,2.9196851071197187,yes,16
38622,post,AR,58,male,associates or some college,14,308,301,66.29992151666667,70.125,white,90.24743945120954,9.032369665802705,yes,13
62502,post,AR,44,male,associates or some college,21,304,254,68.56584483333333,71,black,117.29430352573115,3.041243857506771,yes,15
24778,post,AR,31,female,associates or some college,9,232,157,76.28688238333334,70,other,73.62967004333692,10.286710672222753,no,16
46166,post,AR,58,female,associates or some college,14,375,270,92.40409915000001,75,white,96.35662119210265,2.9231879249095982,unspecified,13
43555,post,AR,53,female,masters degree or equivalent,16,833,416,222.07148931666669,69.875,white,90.24743945120954,15.068738627667301,yes,20
38038,post,AR,55,female,bachelors degree,8,48,46,11.015041933333334,115.04166666666667,unspecified,108.3885546641786,-27.856878799502653,unspecified,NA
65019,post,AR,59,female,masters degree or equivalent,22,343,274,84.90918753333334,90,unspecified,132.23970401624268,-9.068430485888868,unspecified,NA
26241,post,AR,32,female,unspecified,17,462,334,192.31450708333332,129.08333333333334,asian,96.35662119210265,12.031933472075949,yes,18
39121,post,AR,59,female,masters degree or equivalent,14,460,240,185.81315711666667,77.91666666666667,white,102.39649297175713,-3.1166838547448776,yes,18
11628,post,AR,54,female,bachelors degree,14,265,239,50.51969638333333,70.20833333333333,white,105.31617807887685,-6.036368961864596,yes,16
57459,post,AR,36,female,high school,18,325,296,72.36553135,77.91666666666667,white,102.39649297175713,8.91025760222314,yes,12
22579,post,AR,57,female,high school,10,239,234,53.26100636666667,70.25,white,96.35662119210265,-9.315392467418008,yes,10
50019,post,AR,45,unspecified,bachelors degree,21,553,329,126.74959821666667,69.66666666666667,white,123.17127353035382,-2.835726147115892,yes,16
5128,post,AR,52,female,unspecified,18,708,459,143.8804437,141.29166666666666,white,123.17127353035382,-11.864522956373548,yes,16
26627,post,AR,56,female,bachelors degree,12,189,174,36.73672461666667,105.04166666666667,white,102.39649297175713,-9.176780520618308,yes,15
36861,post,AR,27,male,bachelors degree,14,309,304,61.2700439,70,white,93.21971245113882,6.060096665873431,yes,16
49637,post,AR,54,female,associates or some college,12,353,290,77.77274940000001,336.9166666666667,unspecified,108.3885546641786,-15.168842213039781,unspecified,NA
28143,post,AR,42,female,masters degree or equivalent,17,1613,454,551.4213954833333,91.08333333333333,white,108.3885546641786,0,yes,15
51080,post,AR,47,male,bachelors degree,14,339,240,83.14221978333333,90.875,white,73.62967004333692,25.650139073675334,yes,14
11268,post,AR,32,female,bachelors degree,23,420,354,92.14805145,69.875,white,120.33554738323792,5.802251612955743,no,16
56846,post,AR,24,male,bachelors degree,10,935,563,257.18801276666665,71.83333333333333,white,96.35662119210265,-9.315392467418008,yes,16
877,post,AR,56,female,masters degree or equivalent,18,5458,1520,1827.65223705,69.91666666666667,white,120.33554738323792,-9.028796809257656,yes,20
27366,post,AR,46,female,masters degree or equivalent,15,218,207,56.04032741666667,90.95833333333333,white,87.04122872468464,15.355264247072483,yes,15
299,post,AR,59,female,masters degree or equivalent,9,1185,435,353.77491031666665,71.875,white,99.27980911701225,-15.36342840145258,unspecified,18
60375,post,AR,59,female,bachelors degree,19,657,645,134.27120278333334,89.95833333333333,unspecified,111.30675057398027,3.0700729626275205,unspecified,NA
35766,post,AR,51,male,bachelors degree,14,138,125,29.356904966666665,71.625,white,87.04122872468464,12.238580392327606,yes,16
35476,post,AR,40,female,masters degree or equivalent,29,435,378,123.81739315,70.20833333333333,white,120.33554738323792,23.214232044071508,yes,18
4804,post,AR,25,male,associates or some college,16,216,135,49.13622108333333,69.83333333333333,white,96.35662119210265,8.959556886774195,yes,14
42,post,AR,45,male,bachelors degree,17,428,383,102.70364825,93.20833333333333,unspecified,99.27980911701225,9.10874554716635,unspecified,NA
23519,post,AR,19,male,high school,23,127,121,33.87023671666667,366.875,white,126.13779899619367,0,yes,12
62228,post,AR,56,female,high school,11,113,111,19.941607533333332,71.875,white,80.53167586467595,9.715763586533598,yes,12
34070,post,AR,23,male,associates or some college,18,236,165,106.6029305,92.83333333333333,white,102.39649297175713,8.91025760222314,yes,17
45569,post,AR,41,male,associates or some college,11,63,41,27.82267136666667,76.20833333333333,white,96.35662119210265,-6.109181740893106,no,16
59901,post,AR,29,male,bachelors degree,8,365,317,81.46773318333334,76.95833333333333,white,111.30675057398027,-30.77507470930432,yes,17
25829,post,AR,58,male,bachelors degree,19,78,77,16.360500483333333,70,white,114.37682353660779,0,yes,16
49358,post,AR,30,male,masters degree or equivalent,19,285,257,54.15665995,70.79166666666667,white,99.27980911701225,15.097014419595538,yes,18
12162,post,AR,51,male,high school,21,640,529,260.87222521666666,69.375,white,105.31617807887685,15.019369304361078,unspecified,8
50992,post,AR,49,female,associates or some college,10,130,104,41.48935491666667,70.75,other,102.39649297175713,-15.355264247072483,yes,17
42151,post,AR,35,male,bachelors degree,21,849,618,292.9667955333333,69.79166666666667,white,117.29430352573115,3.041243857506771,yes,16
65225,post,AR,37,male,masters degree or equivalent,20,176,176,33.35501178333333,90.79166666666667,unspecified,111.30675057398027,5.987552951750885,unspecified,NA
8133,post,AR,25,male,associates or some college,17,110,103,25.702950083333334,209.58333333333334,white,117.29430352573115,-8.905748861552553,yes,14
18632,post,AR,21,female,associates or some college,18,47,45,8.448131833333333,195.58333333333334,white,120.33554738323792,-9.028796809257656,yes,14
45479,post,AR,22,female,associates or some college,22,215,213,44.761620900000004,71.375,white,105.31617807887685,17.85509545147697,yes,14
54262,post,AR,51,female,associates or some college,28,386,255,111.82940708333334,69.75,white,129.13989476473813,11.57754853621222,yes,14
68076,post,AR,51,female,unspecified,19,894,602,299.8213064,92.125,unspecified,105.31617807887685,9.060645457730942,unspecified,NA
55828,post,AR,41,female,high school,11,534,450,103.43627215000001,70.5,unspecified,87.04122872468464,3.206210726524901,yes,12
30688,post,AR,42,unspecified,unspecified,18,230,209,67.15736073333333,70.54166666666667,white,108.3885546641786,2.9181959098016677,yes,14
31805,post,AR,45,male,masters degree or equivalent,22,245,242,50.59266783333334,89.79166666666667,asian,126.13779899619367,-2.966525465839851,no,20
12114,post,AR,40,female,unspecified,23,1341,1294,308.4340473666667,98.91666666666667,unspecified,120.33554738323792,5.802251612955743,unspecified,NA
33505,post,AR,57,unspecified,unspecified,12,821,725,189.76878083333332,70.08333333333333,white,96.35662119210265,-3.1369087409638325,yes,16
12366,post,AR,53,female,associates or some college,12,73,71,15.379917033333333,89.875,unspecified,114.37682353660779,-21.15711108546897,unspecified,NA
25226,post,AR,53,male,masters degree or equivalent,15,1033,589,407.12151735,71,hispanic,105.31617807887685,-2.9196851071197187,yes,20
35419,post,AR,31,female,masters degree or equivalent,23,435,348,143.6856666,70.41666666666667,white,120.33554738323792,5.802251612955743,yes,18
38847,post,AR,36,male,associates or some college,21,290,286,57.778714916666665,70.08333333333333,white,117.29430352573115,3.041243857506771,yes,13
19969,post,AR,28,female,masters degree or equivalent,14,613,256,127.04748728333333,75.20833333333333,white,77.24992505278499,22.02988406422726,no,16
46623,post,AR,49,male,masters degree or equivalent,13,253,246,47.628796666666666,70.04166666666667,hispanic,90.24743945120954,6.109181740893106,no,16
12307,post,AR,32,female,masters degree or equivalent,9,380,313,66.2845236,74.95833333333333,white,80.53167586467595,3.384704850883722,yes,20
31631,post,AR,25,male,bachelors degree,19,472,203,113.49347206666667,73.70833333333333,white,123.17127353035382,-8.794449993746028,no,18
60435,post,AR,44,male,masters degree or equivalent,17,358,312,78.8725542,70,white,108.3885546641786,0,yes,20
54301,post,AR,41,male,bachelors degree,18,396,206,77.23810428333334,69.95833333333333,white,120.33554738323792,-9.028796809257656,yes,20
2493,post,AR,53,female,masters degree or equivalent,15,164,160,32.76086911666667,113.875,white,96.35662119210265,6.039871779654476,yes,19
15970,post,AR,44,female,masters degree or equivalent,3,80,78,18.259608266666667,133.95833333333334,unspecified,93.21971245113882,-31.018134110373595,unspecified,NA
53971,post,AR,44,female,bachelors degree,19,146,143,27.653633250000002,70.79166666666667,white,105.31617807887685,9.060645457730942,yes,16
62386,post,AR,45,female,bachelors degree,14,174,132,77.34004051666666,69.95833333333333,unspecified,102.39649297175713,-3.1166838547448776,unspecified,NA
27491,post,AR,44,male,masters degree or equivalent,8,299,242,82.38790616666667,71,white,73.62967004333692,6.902005821339031,yes,19
17336,post,AR,54,female,bachelors degree,12,431,398,126.86441123333334,69.75,white,99.27980911701225,-6.060096665873431,yes,16
32825,post,AR,24,female,masters degree or equivalent,12,318,300,65.28976355,176.20833333333334,white,96.35662119210265,-3.1369087409638325,yes,16
53961,post,AR,52,female,high school,9,290,287,57.497825133333336,70,white,65.86309335852766,18.053287357032005,yes,9
31527,post,AR,47,female,some high school,15,129,88,36.642344316666666,72,unspecified,102.39649297175713,0,unspecified,NA
9653,post,AR,51,female,bachelors degree,19,805,791,166.67239381666667,69.75,unspecified,114.37682353660779,0,yes,16
8986,post,AR,31,female,bachelors degree,13,1918,1166,650.99846875,70.08333333333333,hispanic,105.31617807887685,-8.959556886774195,yes,16
7795,post,AR,37,female,high school,9,434,392,85.57774271666666,79.58333333333333,white,83.91638071555967,0,no,13
27475,post,AR,58,female,unspecified,9,363,358,66.57814806666667,214.08333333333334,unspecified,87.04122872468464,-3.1248480091249746,unspecified,NA
55191,post,AR,43,female,bachelors degree,17,49,49,8.317387666666667,131.875,white,96.35662119210265,12.031933472075949,yes,19
62078,post,AR,55,female,associates or some college,10,362,353,71.85980948333334,103.41666666666667,white,90.24743945120954,-3.206210726524901,yes,13
11408,post,AR,51,male,masters degree or equivalent,6,975,956,225.50848291666668,83.08333333333333,white,102.39649297175713,-28.76682292842021,yes,19
18460,post,AR,32,female,unspecified,20,245,242,60.254231383333334,69.95833333333333,white,120.33554738323792,-3.041243857506771,yes,19
64478,post,AR,52,female,associates or some college,9,51,50,9.190339833333335,105.70833333333333,unspecified,90.24743945120954,-6.331058735649876,unspecified,NA
27391,post,AR,22,male,high school,21,352,344,77.90906083333333,75.79166666666667,pacific_islander,120.33554738323792,0,yes,12
28198,post,AR,52,male,high school,20,263,260,57.7238989,69.79166666666667,unspecified,114.37682353660779,2.9174799891233647,unspecified,NA
45754,post,AR,59,female,masters degree or equivalent,7,335,320,81.17488718333334,70.08333333333333,white,90.24743945120954,-12.997514398424556,yes,16
40650,post,AR,55,female,bachelors degree,18,461,371,185.48270696666668,69.58333333333333,white,99.27980911701225,12.026941456968018,yes,16
66139,post,AR,36,male,associates or some college,19,615,421,146.97009315,90.04166666666667,unspecified,120.33554738323792,-5.958723846630136,unspecified,NA
55846,post,AR,41,female,masters degree or equivalent,9,396,220,79.3779463,170.04166666666666,white,99.27980911701225,-15.36342840145258,yes,18
29717,post,AR,23,male,bachelors degree,19,204,203,40.97479081666667,70.91666666666667,white,90.24743945120954,24.129384085398243,yes,14
62368,post,AR,53,female,high school,25,384,343,82.9174534,90.08333333333333,white,111.30675057398027,20.932953442262416,yes,12
43789,post,AR,46,female,high school,14,286,274,66.07244783333333,70,white,108.3885546641786,-9.10874554716635,yes,12
59993,post,AR,37,female,associates or some college,20,140,136,39.37589141666667,70,white,117.29430352573115,0,yes,14
44543,post,AR,58,female,high school,20,441,314,99.26565845,70.04166666666667,white,99.27980911701225,18.014494408718903,yes,12
9334,post,AR,22,male,bachelors degree,20,306,243,82.57124093333333,71,asian,123.17127353035382,-5.876970004622663,no,15
35254,post,AR,18,unspecified,high school,8,68,57,21.11532641666667,101.125,other,83.91638071555967,-3.384704850883722,yes,13
60557,post,AR,33,male,masters degree or equivalent,22,256,254,50.8297742,75,white,96.35662119210265,26.814652338251165,yes,19
42880,post,AR,44,male,bachelors degree,22,546,458,172.58144956666666,70.04166666666667,white,114.37682353660779,8.794449993746028,yes,16
5655,post,AR,22,male,associates or some college,15,187,168,52.688834033333336,82.54166666666667,white,108.3885546641786,-5.992061692421473,yes,14
